CAD_U|CASLC|WT50|RTQ|20160608234641|C-7A|16008363|FSR|CASLU2016006104//6/9/2016 12:11:44 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:02:46 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:02:46 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:47 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:47 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:47 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:47 AM
CAD_U|CASLU|E3465|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:47 AM
CAD_U|CASLU|E3466|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:47 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 7:02:48 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 7:02:48 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 7:02:48 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 7:02:48 AM
CAD_U|CAFKU|D4340|AIQ|20160522180050|FKU-1A|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|D4340|AIQ|20160522180050|FKU-1A|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|D4340|AIQ|20160522180050|FKU-1A|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|D4341|AIQ|20160515075330|FKU-1A|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|D4341|AIQ|20160515075330|FKU-1A|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:49 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:49 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:50 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 7:02:51 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:52 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:52 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:52 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 7:02:52 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 7:02:52 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:02:53 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:02:53 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:02:53 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 7:02:53 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 7:02:53 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 7:02:53 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4684|AIQ|20160607182258|BEU-19|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4684|AIQ|20160607182258|BEU-19|||//6/9/2016 7:02:54 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 7:02:55 AM
CAD_U|CABEU|E4694|AIQ|20160607194026|BEU-19|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|E4694|AIQ|20160607194026|BEU-19|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|E4699|AIQ|20160531184454|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|E4699|AIQ|20160531184454|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:02:56 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CASLU|B3414|AOR|20160608101342|K-11B|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 7:02:57 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 7:02:57 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 7:02:57 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 7:02:57 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 7:02:57 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 7:02:57 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 7:02:57 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4364|AIQ|20160523060451|FKU-1A|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4364|AIQ|20160523060451|FKU-1A|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 7:02:58 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 7:02:59 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:03:00 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:03:01 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:03:01 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:03:07 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:03:07 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:03:07 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:03:12 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:03:12 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 7:03:12 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:04:04 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:04:04 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:04:05 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:04:08 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:04:08 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:04:08 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:04:38 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:04:38 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:04:38 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:04:43 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:04:43 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:04:43 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:05:04 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:05:04 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:05:04 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:05:08 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:05:08 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:05:08 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:05:43 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:05:43 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:05:43 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:05:47 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:05:47 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:05:47 AM
CAD_E|CASLC16008382|CASLU2016006119|EMS3CDF/|20160609062912|MED|MEDICAL AID CODE 3|-120.578105|35.064119|CYPRESS GARDENS ELDERLY CARE @ 824 JACANA CT || DEAD-END|2399 BLK TATTLER ST|633_B_5/633_B_5||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 7:06:25 AM
CAD_U|CASLC|ME22|RTQ|20160609070625|N-3A|16008382|MED|CASLU2016006119//6/9/2016 7:06:25 AM
CAD_E|CASLC16008382|CASLU2016006119|EMS3CDF/|20160609062912|MED|MEDICAL AID CODE 3|-120.578105|35.064119|CYPRESS GARDENS ELDERLY CARE @ 824 JACANA CT || DEAD-END|2399 BLK TATTLER ST|633_B_5/633_B_5||||ME22|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 7:06:36 AM
CAD_U|CASLC|ME22|RTQ|20160609070636|N-3A|16008382|MED|CASLU2016006119//6/9/2016 7:06:36 AM
CAD_U|CASLU|94STAFF|AIQ|20160312082632|A-10B|||//6/9/2016 7:16:05 AM
CAD_U|CASLU|CUE1|AIQ|20160608153628|A-10B|||//6/9/2016 7:16:35 AM
CAD_U|CASLU|CUE2|AIQ|20160608155040|A-10B|||//6/9/2016 7:16:54 AM
CAD_U|CASLU|CUE3|AIQ|20160608153630|A-10B|||//6/9/2016 7:17:26 AM
CAD_U|CASLU|CUE5|AIQ|20160608163438|A-10B|||//6/9/2016 7:17:40 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:18:32 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:18:32 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:18:32 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:18:36 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:18:36 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 7:18:36 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:18:51 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:18:51 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:18:51 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:18:56 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:18:56 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 7:18:56 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:19:25 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:19:25 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:19:25 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:19:28 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:19:28 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 7:19:28 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:20:08 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:20:08 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:20:08 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:20:13 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:20:13 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 7:20:13 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:20:59 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:20:59 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:20:59 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:21:03 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:21:04 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 7:21:04 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:21:39 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:21:39 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 7:21:39 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:22:07 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:22:07 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 7:22:08 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:22:50 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:22:50 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 7:22:50 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:23:22 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 7:23:22 AM
CAD_E|CASLU16008384|CASLU||20160609070001|OAM|OTH, MISCELLANEOUS|-120.676175|35.301597|12 @ 635 N SANTA ROSA ST |SLO_CO| CAL FIRE SLU HEADQUARTERS DRIVEWAY| STENNER CREEK|653_H_1|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 7:23:44 AM
CAD_E|CASLC16008382|CASLU2016006119|EMS3CDF/|20160609062912|MED|MEDICAL AID CODE 3|-120.578105|35.064119|CYPRESS GARDENS ELDERLY CARE @ 824 JACANA CT || DEAD-END|2399 BLK TATTLER ST|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 7:23:46 AM
CAD_E|CASLC16008382|CASLU2016006119|EMS3CDF/|20160609062912|MED|MEDICAL AID CODE 3|-120.578105|35.064119|CYPRESS GARDENS ELDERLY CARE @ 824 JACANA CT || DEAD-END|2399 BLK TATTLER ST|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 7:23:46 AM
CAD_U|CASLC|ME22|AIQ|20160609072345|N-3A|||//6/9/2016 7:23:46 AM
CAD_U|CASLC|P22|AIQ|20160605133837|N-3A|||//6/9/2016 7:23:46 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:24:05 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:24:05 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:24:05 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:24:09 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:24:09 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 7:24:09 AM
CAD_E|CASLU16008384//6/9/2016 7:25:25 AM
CAD_E|CASLU16008384//6/9/2016 7:25:41 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:25:55 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:25:55 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:25:55 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:26:01 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:26:01 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 7:26:01 AM
CAD_U|CASLU|E3460|AIQ|20160609003157|L-3A|||//6/9/2016 7:27:11 AM
CAD_U|CASLC|E40|AIQ|20160607214128|K-11A|||//6/9/2016 7:28:29 AM
CAD_U|CABEU|D4643|AIQ|20160515093629|BEU-30|||//6/9/2016 7:30:27 AM
CAD_U|CABEU|D4643|AIQ|20160515093629|BEU-30|||//6/9/2016 7:30:27 AM
CAD_U|CABEU|D4643|AIQ|20160515093629|BEU-30|||//6/9/2016 7:30:27 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 7:31:16 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 7:31:16 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 7:31:16 AM
