CAD_E|CASLC14008910//7/17/2014 12:03:07 AM
CAD_U|CABOB|E8965|AIQ|20140717000307|CR-18A|||//7/17/2014 12:03:07 AM
CAD_U|CASBY|MR15|DSP|20140717072638|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:26:38 AM
CAD_E|CACMB14008920|CASLU||20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:27:23 AM
CAD_E|CACMB14008920|CASLU||20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:27:30 AM
CAD_E|CACMB14008920|CASLU2014006370|CAMBRIDGE ST  CAMBRIA|20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6||||ME5791|Command:BAY;Pri Tactical:VFIRE22;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:27:48 AM
CAD_E|CACMB14008920|CASLU2014006370|CAMBRIDGE ST  CAMBRIA|20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6||||ME5791|Command:BAY;Pri Tactical:VFIRE22;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:27:48 AM
CAD_U|CACMB|ME5791|DSP|20140717072748|G-16B|14008920|PAF|CASLU2014006370//7/17/2014 7:27:48 AM
CAD_E|CASLC14008919|CASLU2014006369|EMS3CDF/|20140717072547|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:27:50 AM
CAD_U|CASBY|MR15|ACK|20140717072750|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:27:50 AM
CAD_E|CASLC14008919|CASLU2014006369|EMS3CDF/|20140717072547|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:27:59 AM
CAD_U|CASBY|MR15|ENR|20140717072759|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:27:59 AM
CAD_U|CASBY|MR15|ENR|20140717072759|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:27:59 AM
CAD_E|CACMB14008920|CASLU2014006370|CAMBRIDGE ST  CAMBRIA|20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6||||ME5791|Command:BAY;Pri Tactical:VFIRE22;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:28:16 AM
CAD_U|CASBY|ME15|ACK|20140717072823|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:28:23 AM
CAD_U|CASBY|ME15|ENR|20140717072825|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:28:25 AM
CAD_U|CASBY|ME15|ENR|20140717072825|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:28:25 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:28:49 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:28:49 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:28:49 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:28:52 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:28:52 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:28:52 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:29:08 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:29:08 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:29:08 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:29:12 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:29:12 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:29:12 AM
CAD_E|CACMB14008920|CASLU2014006370|CAMBRIDGE ST  CAMBRIA|20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6||||ME5791|Command:BAY;Pri Tactical:VFIRE22;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:29:14 AM
CAD_U|CACMB|ME5791|ENR|20140717072914|G-16B|14008920|PAF|CASLU2014006370//7/17/2014 7:29:14 AM
CAD_U|CACMB|ME5791|ENR|20140717072914|G-16B|14008920|PAF|CASLU2014006370//7/17/2014 7:29:14 AM
CAD_U|CASLU|B3419|AOR|20140717072943|B-15B|||//7/17/2014 7:29:43 AM
CAD_U|CASLC|B33|NOF|20140707113542|NACI1A||OUT|//7/17/2014 7:30:08 AM
CAD_E|CASLC14008919|CASLU2014006369|EMS3CDF/|20140717072547|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:30:21 AM
CAD_U|CASBY|ME15|ONS|20140717073021|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:30:21 AM
CAD_U|CASBY|MR15|ONS|20140717073021|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:30:21 AM
CAD_U|CASLC|E33|AIQ|20140716193617|H-6A|||//7/17/2014 7:30:47 AM
CAD_E|CACMB14008920|CASLU2014006370|CAMBRIDGE ST  CAMBRIA|20140717072724|PAF|PA, FLOODING|-121.105282|35.564153|415 CAMBRIDGE ST |CAMBRIA|5299 BLK WHITEHALL AVE|5300 BLK PEMBROOK DR|528_E_6||||ME5791|Command:BAY;Pri Tactical:VFIRE22;Alt Tactical:CDF TAC3;Air-to-Ground:CDF A/G;//7/17/2014 7:34:14 AM
CAD_U|CACMB|ME5791|ONS|20140717073415|G-16B|14008920|PAF|CASLU2014006370//7/17/2014 7:34:14 AM
CAD_U|CACMB|ME5791|RTQ|20140717073436|G-16B|14008920|PAF|CASLU2014006370//7/17/2014 7:34:36 AM
CAD_E|CACMB14008920//7/17/2014 7:34:46 AM
CAD_U|CACMB|ME5791|AIQ|20140717073446|G-16B|||//7/17/2014 7:34:46 AM
CAD_E|CASLU14008921|CASLU||20140717073500|OAM|OTH, MISCELLANEOUS|-120.546828|35.407868|40 @ 6140 PARKHILL RD |SLO_CO|5700 BLK FLYING LADY RANCH RD| CALF CANYON TRUCK TRAIL TRL|615|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:35:00 AM
CAD_E|CACMB14008920//7/17/2014 7:35:02 AM
CAD_E|CASLU14008921|CASLU||20140717073500|OAM|OTH, MISCELLANEOUS|-120.546828|35.407868|40 @ 6140 PARKHILL RD |SLO_CO|5700 BLK FLYING LADY RANCH RD| CALF CANYON TRUCK TRAIL TRL|615|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:36:18 AM
CAD_E|CASLU14008921|CASLU||20140717073500|OAM|OTH, MISCELLANEOUS|-120.546828|35.407868|40 @ 6140 PARKHILL RD |SLO_CO|5700 BLK FLYING LADY RANCH RD| CALF CANYON TRUCK TRAIL TRL|615|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:37:02 AM
CAD_E|CASLU14008921|CASLU2014006371|40 SLO_CO|20140717073500|OAM|OTH, MISCELLANEOUS|-120.546828|35.407868|40 @ 6140 PARKHILL RD |SLO_CO|5700 BLK FLYING LADY RANCH RD| CALF CANYON TRUCK TRAIL TRL|615|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:37:05 AM
CAD_E|CASLU14008921|CASLU2014006371|40 SLO_CO|20140717073500|OAM|OTH, MISCELLANEOUS|-120.546828|35.407868|40 @ 6140 PARKHILL RD |SLO_CO|5700 BLK FLYING LADY RANCH RD| CALF CANYON TRUCK TRAIL TRL|615|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:37:12 AM
CAD_E|CASLU14008921|CASLU2014006371|40 SLO_CO|20140717073500|OAM|OTH, MISCELLANEOUS|-120.546828|35.407868|40 @ 6140 PARKHILL RD |SLO_CO|5700 BLK FLYING LADY RANCH RD| CALF CANYON TRUCK TRAIL TRL|615|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//7/17/2014 7:37:22 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:40:16 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:40:16 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:40:16 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:40:20 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:40:20 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:40:20 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:40:30 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:40:30 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:40:33 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:40:33 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:40:33 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:40:37 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:40:37 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:40:37 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:40:38 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:40:38 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:40:38 AM
CAD_U|CASLU|E3466|AIQ|20140716193212|G-16A|||//7/17/2014 7:40:39 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:41:02 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:41:02 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:41:02 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:41:05 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:41:05 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:41:05 AM
CAD_U|CASLC|ME20|AIQ|20140716213531|E-19B|||//7/17/2014 7:44:41 AM
CAD_U|CASLU|E3467|AIQ|20140716175718|E-19B|||//7/17/2014 7:45:18 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:46:15 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:46:15 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:46:15 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:46:18 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:46:18 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:46:18 AM
CAD_U|CALPF|C527|AIQ|20140717074737|E-3A|||//7/17/2014 7:47:37 AM
CAD_U|CALPF|HT5BH|OFF//7/17/2014 7:47:45 AM
CAD_U|CASBY|ME15|ONS|20140717073021|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:50:26 AM
CAD_U|CASBY|MR15|ONS|20140717073021|B-15A|14008919|MED|CASLU2014006369//7/17/2014 7:50:26 AM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 7:50:31 AM
CAD_U|CACDF|C406|AIQ|20140712153256|BVHB|||//7/17/2014 7:50:31 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//7/17/2014 7:50:32 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//7/17/2014 7:50:32 AM
CAD_U|CABEU|D4641|AIQ|20140713152556|BEU-30|||//7/17/2014 7:50:32 AM
CAD_U|CABEU|D46E1|AIQ|20140714120216|BEU-30|||//7/17/2014 7:50:33 AM
CAD_U|CABEU|D46E1|AIQ|20140714120216|BEU-30|||//7/17/2014 7:50:33 AM
CAD_U|CABEU|D46E1|AIQ|20140714120216|BEU-30|||//7/17/2014 7:50:33 AM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//7/17/2014 7:50:34 AM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//7/17/2014 7:50:34 AM
CAD_U|CAFKU|D4340|AIQ|20140630084254|FKU-1A|||//7/17/2014 7:50:34 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//7/17/2014 7:50:35 AM
CAD_U|CAFKU|D4341|AIQ|20140524143147|FKU-1A|||//7/17/2014 7:50:35 AM
CAD_U|USPVT|DPIT|AIQ|20140714121812|FKU-1A|||//7/17/2014 7:50:36 AM
CAD_U|USPVT|DPIT|AIQ|20140714121812|FKU-1A|||//7/17/2014 7:50:36 AM
CAD_U|USPVT|DPIT|AIQ|20140714121812|FKU-1A|||//7/17/2014 7:50:37 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//7/17/2014 7:50:38 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//7/17/2014 7:50:38 AM
CAD_U|CAFKU|E4352|AIQ|20140401100511|FKU-2|||//7/17/2014 7:50:38 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//7/17/2014 7:50:39 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//7/17/2014 7:50:39 AM
CAD_U|CABEU|E4661|AIQ|20140605061926|BEU-30|||//7/17/2014 7:50:39 AM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//7/17/2014 7:50:40 AM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//7/17/2014 7:50:40 AM
CAD_U|CABEU|E4663|AIQ|20140528095347|BEU-30|||//7/17/2014 7:50:40 AM
CAD_U|CABEU|E4664|AIQ|20140712073733|BEU-31|||//7/17/2014 7:50:41 AM
CAD_U|CABEU|E4664|AIQ|20140712073733|BEU-31|||//7/17/2014 7:50:41 AM
CAD_U|CABEU|E4664|AIQ|20140712073733|BEU-31|||//7/17/2014 7:50:41 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//7/17/2014 7:50:42 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//7/17/2014 7:50:42 AM
CAD_U|CABEU|E4665|AIQ|20140617181113|BEU-30|||//7/17/2014 7:50:42 AM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//7/17/2014 7:50:43 AM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//7/17/2014 7:50:43 AM
CAD_U|CABEU|E4666|AIQ|20140612105938|BEU-30|||//7/17/2014 7:50:43 AM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//7/17/2014 7:50:45 AM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//7/17/2014 7:50:45 AM
CAD_U|CABEU|E4669|AIQ|20140624133759|BEU-30|||//7/17/2014 7:50:45 AM
CAD_U|CABEU|E4673|AIQ|20140628171733|BEU-30|||//7/17/2014 7:50:46 AM
CAD_U|CABEU|E4673|AIQ|20140628171733|BEU-30|||//7/17/2014 7:50:46 AM
CAD_U|CABEU|E4673|AIQ|20140628171733|BEU-30|||//7/17/2014 7:50:46 AM
CAD_U|CABEU|E4674|AIQ|20140704150551|BEU-35|||//7/17/2014 7:50:47 AM
CAD_U|CABEU|E4674|AIQ|20140704150551|BEU-35|||//7/17/2014 7:50:47 AM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//7/17/2014 7:50:48 AM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//7/17/2014 7:50:48 AM
CAD_U|CABEU|E4675|AIQ|20140518085412|BEU-30|||//7/17/2014 7:50:48 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//7/17/2014 7:50:49 AM
CAD_U|CABEU|E4676|AIQ|20140508202901|BEU-30|||//7/17/2014 7:50:49 AM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 7:50:50 AM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 7:50:50 AM
CAD_U|CABEU|E4677|AIQ|20140706100229|BEU-30|||//7/17/2014 7:50:50 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 7:50:51 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 7:50:51 AM
CAD_U|CABEU|E4681|AIQ|20140512075831|BEU-30|||//7/17/2014 7:50:51 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:50:52 AM
CAD_U|CABEU|E4684|AIQ|20140711175412|BEU-35|||//7/17/2014 7:50:53 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:50:54 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:50:54 AM
CAD_U|CABEU|E4685|AIQ|20140605061458|BEU-30|||//7/17/2014 7:50:54 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//7/17/2014 7:50:55 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//7/17/2014 7:50:55 AM
CAD_U|CABEU|E4686|AIQ|20140617174003|BEU-30|||//7/17/2014 7:50:55 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//7/17/2014 7:50:56 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//7/17/2014 7:50:56 AM
CAD_U|CABEU|E4691|AIQ|20140513064108|BEU-30|||//7/17/2014 7:50:56 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:50:57 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:50:57 AM
CAD_U|CABEU|E4693|AIQ|20140617172542|BEU-30|||//7/17/2014 7:50:57 AM
CAD_U|CABEU|E4694|AIQ|20140711175412|BEU-30|||//7/17/2014 7:50:58 AM
CAD_U|CABEU|E4694|AIQ|20140711175412|BEU-30|||//7/17/2014 7:50:58 AM
CAD_U|CABEU|E4694|AIQ|20140711175412|BEU-30|||//7/17/2014 7:50:58 AM
CAD_U|CABEU|E4699|AIQ|20140716193426|BEU-30|||//7/17/2014 7:50:59 AM
CAD_U|CABEU|E4699|AIQ|20140716193426|BEU-30|||//7/17/2014 7:50:59 AM
CAD_U|CABEU|E4699|AIQ|20140716193426|BEU-30|||//7/17/2014 7:50:59 AM
CAD_U|CABEU|GAB2|AIQ|20140710173021|BEU-30|||//7/17/2014 7:51:00 AM
CAD_U|CABEU|GAB2|AIQ|20140710173021|BEU-30|||//7/17/2014 7:51:00 AM
CAD_U|CABEU|GAB2|AIQ|20140710173021|BEU-30|||//7/17/2014 7:51:00 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:51:02 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:51:02 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:51:02 AM
CAD_U|CABEU|GAB4|AIQ|20140711073307|BEU-30|||//7/17/2014 7:51:03 AM
CAD_U|CABEU|GAB4|AIQ|20140711073307|BEU-30|||//7/17/2014 7:51:03 AM
CAD_U|CABEU|GAB4|AIQ|20140711073307|BEU-30|||//7/17/2014 7:51:03 AM
CAD_U|CABEU|GAB6|AIQ|20140715075136|BEU-30|||//7/17/2014 7:51:04 AM
CAD_U|CABEU|GAB6|AIQ|20140715075136|BEU-30|||//7/17/2014 7:51:04 AM
CAD_U|CABEU|GAB6|AIQ|20140715075136|BEU-30|||//7/17/2014 7:51:04 AM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//7/17/2014 7:51:05 AM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//7/17/2014 7:51:05 AM
CAD_U|CABEU|HLT406|AIQ|20140511072331|BEU-30|||//7/17/2014 7:51:05 AM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 7:51:06 AM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 7:51:06 AM
CAD_U|CACDF|T80|AIQ|20140703141133|HAAB|||//7/17/2014 7:51:06 AM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 7:51:07 AM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 7:51:07 AM
CAD_U|CACDF|T81|AIQ|20140707173322|HAAB|||//7/17/2014 7:51:07 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//7/17/2014 7:51:08 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//7/17/2014 7:51:08 AM
CAD_U|CAFKU|E4353|AIQ|20140512071130|FKU-2|||//7/17/2014 7:51:08 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//7/17/2014 7:51:10 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//7/17/2014 7:51:10 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//7/17/2014 7:51:10 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//7/17/2014 7:51:11 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//7/17/2014 7:51:11 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//7/17/2014 7:51:11 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//7/17/2014 7:51:12 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//7/17/2014 7:51:12 AM
CAD_U|CAFKU|E4363|AIQ|20140417161233|FKU-2|||//7/17/2014 7:51:12 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//7/17/2014 7:51:13 AM
CAD_U|CAFKU|E4364|AIQ|20140512071100|FKU-1A|||//7/17/2014 7:51:13 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:51:15 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:51:15 AM
CAD_U|CAFKU|E4368|AIQ|20140512071138|FKU-2|||//7/17/2014 7:51:15 AM
CAD_U|CAFKU|E4370|AIQ|20140711130411|FKU-1A|||//7/17/2014 7:51:16 AM
CAD_U|CAFKU|E4370|AIQ|20140711130411|FKU-1A|||//7/17/2014 7:51:16 AM
CAD_U|CAFKU|E4370|AIQ|20140711130411|FKU-1A|||//7/17/2014 7:51:16 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//7/17/2014 7:51:17 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//7/17/2014 7:51:17 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//7/17/2014 7:51:17 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:51:18 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:51:18 AM
CAD_U|CAFKU|E4373|AIQ|20140407064153|FKU-2|||//7/17/2014 7:51:18 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//7/17/2014 7:51:19 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//7/17/2014 7:51:19 AM
CAD_U|CAFKU|E4382|AIQ|20140512071139|FKU-2|||//7/17/2014 7:51:19 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//7/17/2014 7:51:20 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//7/17/2014 7:51:20 AM
CAD_U|CAFKU|E4383|AIQ|20140504084757|FKU-1A|||//7/17/2014 7:51:20 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//7/17/2014 7:51:21 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//7/17/2014 7:51:21 AM
CAD_U|CAFKU|MIR1|AIQ|20140622082613|FKU-2|||//7/17/2014 7:51:21 AM
CAD_U|CAFKU|MIR2|AIQ|20140630071908|FKU-2|||//7/17/2014 7:51:22 AM
CAD_U|CAFKU|MIR2|AIQ|20140630071908|FKU-2|||//7/17/2014 7:51:22 AM
CAD_U|CAFKU|MIR2|AIQ|20140630071908|FKU-2|||//7/17/2014 7:51:23 AM
CAD_U|CAFKU|MIR3|AIQ|20140630071909|FKU-1A|||//7/17/2014 7:51:24 AM
CAD_U|CAFKU|MIR3|AIQ|20140630071909|FKU-1A|||//7/17/2014 7:51:24 AM
CAD_U|CAFKU|MIR3|AIQ|20140630071909|FKU-1A|||//7/17/2014 7:51:24 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//7/17/2014 7:51:25 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//7/17/2014 7:51:25 AM
CAD_U|CAFKU|MIR4|AIQ|20140623082515|FKU-2|||//7/17/2014 7:51:25 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:51:26 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:51:26 AM
CAD_U|CABEU|GAB3|AIQ|20140715073144|BEU-30|||//7/17/2014 7:51:26 AM
