CAD_E|CASLU11004372//5/26/2011 12:00:25 AM
CAD_U|CASLU|E3477|AIQ|20110525235949|A-36B|||//5/26/2011 12:00:25 AM
CAD_U|CABEU|GAB2|AIQ|20110521073130|BEU-30|||//5/26/2011 5:18:54 AM
CAD_U|CABEU|GAB2|AIQ|20110521073130|BEU-30|||//5/26/2011 5:18:54 AM
CAD_U|CABEU|GAB2|AIQ|20110521073130|BEU-30|||//5/26/2011 5:18:54 AM
CAD_U|CABEU|GAB3|AIQ|20110523063528|BEU-30|||//5/26/2011 5:18:55 AM
CAD_U|CABEU|GAB3|AIQ|20110523063528|BEU-30|||//5/26/2011 5:18:55 AM
CAD_U|CABEU|GAB3|AIQ|20110523063528|BEU-30|||//5/26/2011 5:18:55 AM
CAD_U|CABEU|GAB4|AIQ|20110523063605|BEU-30|||//5/26/2011 5:18:57 AM
CAD_U|CABEU|GAB4|AIQ|20110523063605|BEU-30|||//5/26/2011 5:18:57 AM
CAD_U|CABEU|GAB4|AIQ|20110523063605|BEU-30|||//5/26/2011 5:18:57 AM
CAD_U|CABEU|GAB5|AIQ|20110524073708|BEU-30|||//5/26/2011 5:18:58 AM
CAD_U|CABEU|GAB5|AIQ|20110524073708|BEU-30|||//5/26/2011 5:18:58 AM
CAD_U|CABEU|GAB5|AIQ|20110524073708|BEU-30|||//5/26/2011 5:18:58 AM
CAD_U|CABEU|GAB6|AIQ|20110521073248|BEU-30|||//5/26/2011 5:18:59 AM
CAD_U|CABEU|GAB6|AIQ|20110521073248|BEU-30|||//5/26/2011 5:18:59 AM
CAD_U|CABEU|GAB6|AIQ|20110521073248|BEU-30|||//5/26/2011 5:18:59 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 5:19:00 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 5:19:00 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 5:19:00 AM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 5:19:00 AM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 5:19:00 AM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 5:19:01 AM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 5:19:01 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 5:19:01 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 5:19:01 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 5:19:01 AM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 5:19:02 AM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 5:19:02 AM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 5:19:02 AM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 5:19:02 AM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 5:19:03 AM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 5:19:03 AM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 5:19:03 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 5:19:03 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 5:19:03 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 5:19:03 AM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 5:19:04 AM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 5:19:04 AM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 5:19:04 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 5:19:05 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 5:19:05 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 5:19:05 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 5:19:05 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 5:19:06 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 5:19:06 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 5:19:06 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 5:19:06 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 5:19:06 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 5:19:07 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 5:19:07 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 5:19:07 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 5:19:07 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 5:19:07 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 5:19:07 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 5:19:08 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 5:19:08 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 5:19:08 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 5:19:08 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 5:19:08 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 5:19:08 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 5:19:09 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 5:19:09 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 5:19:09 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 5:19:09 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 5:19:09 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 5:19:09 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 5:19:10 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 5:19:10 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 5:19:10 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 5:19:10 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 5:19:10 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 5:19:11 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 5:19:11 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 5:19:11 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 5:19:11 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 5:19:11 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 5:19:11 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 5:19:12 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 5:19:12 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 5:19:12 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 5:19:12 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 5:19:12 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 5:19:12 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 5:19:13 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 5:19:13 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 5:19:13 AM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 5:19:13 AM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 5:19:13 AM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 5:19:14 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 5:19:14 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 5:19:14 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 5:19:14 AM
CAD_U|CABEU|E4674|AIQ|20110404110203|BEU-30|||//5/26/2011 5:19:15 AM
CAD_U|CABEU|E4674|AIQ|20110404110203|BEU-30|||//5/26/2011 5:19:15 AM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 5:19:16 AM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 5:19:16 AM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 5:19:16 AM
CAD_U|CABEU|E4677|AIQ|20110404110207|BEU-30|||//5/26/2011 5:19:17 AM
CAD_U|CABEU|E4677|AIQ|20110404110207|BEU-30|||//5/26/2011 5:19:17 AM
CAD_U|CABEU|E4677|AIQ|20110404110207|BEU-30|||//5/26/2011 5:19:17 AM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 5:19:18 AM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 5:19:18 AM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 5:19:18 AM
CAD_U|CABEU|E4681|AIQ|20110404110211|BEU-30|||//5/26/2011 5:19:19 AM
CAD_U|CABEU|E4681|AIQ|20110404110211|BEU-30|||//5/26/2011 5:19:19 AM
CAD_U|CABEU|E4681|AIQ|20110404110211|BEU-30|||//5/26/2011 5:19:19 AM
CAD_U|CABEU|E4684|AIQ|20110404110212|BEU-35|||//5/26/2011 5:19:20 AM
CAD_U|CABEU|E4684|AIQ|20110404110212|BEU-35|||//5/26/2011 5:19:20 AM
CAD_U|CABEU|E4691|AIQ|20110404110213|BEU-30|||//5/26/2011 5:19:21 AM
CAD_U|CABEU|E4691|AIQ|20110404110213|BEU-30|||//5/26/2011 5:19:21 AM
CAD_U|CABEU|E4691|AIQ|20110404110213|BEU-30|||//5/26/2011 5:19:21 AM
CAD_U|CABEU|E4693|AIQ|20110307115254|BEU-30|||//5/26/2011 5:19:22 AM
CAD_U|CABEU|E4693|AIQ|20110307115254|BEU-30|||//5/26/2011 5:19:22 AM
CAD_U|CABEU|E4693|AIQ|20110307115254|BEU-30|||//5/26/2011 5:19:22 AM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 5:19:23 AM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 5:19:23 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 5:19:25 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 5:19:25 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 5:19:25 AM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 5:19:26 AM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 5:19:26 AM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 5:19:26 AM
CAD_U|CAFKU|E4354|AIQ|20110501220043|FKU-1A|||//5/26/2011 5:19:27 AM
CAD_U|CAFKU|E4354|AIQ|20110501220043|FKU-1A|||//5/26/2011 5:19:27 AM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 5:19:28 AM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 5:19:28 AM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 5:19:28 AM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 5:19:29 AM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 5:19:29 AM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 5:19:29 AM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 5:19:30 AM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 5:19:30 AM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 5:19:30 AM
CAD_U|CAFKU|E4364|AIQ|20110501220050|FKU-1A|||//5/26/2011 5:19:31 AM
CAD_U|CAFKU|E4364|AIQ|20110501220050|FKU-1A|||//5/26/2011 5:19:31 AM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 5:19:32 AM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 5:19:32 AM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 5:19:32 AM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 5:19:33 AM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 5:19:33 AM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 5:19:33 AM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 5:19:34 AM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 5:19:35 AM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 5:19:35 AM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 5:19:36 AM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 5:19:36 AM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 5:19:36 AM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 5:19:37 AM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 5:19:37 AM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 5:19:37 AM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 5:19:38 AM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 5:19:38 AM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 5:19:38 AM
CAD_U|CABEU|E4694|AIQ|20110213124447|BEU-30|||//5/26/2011 5:19:39 AM
CAD_U|CABEU|E4694|AIQ|20110213124447|BEU-30|||//5/26/2011 5:19:39 AM
CAD_U|CABEU|GAB1|AIQ|20110511162434|BEU-30|||//5/26/2011 5:19:40 AM
CAD_U|CABEU|GAB1|AIQ|20110511162434|BEU-30|||//5/26/2011 5:19:40 AM
CAD_U|CABEU|GAB1|AIQ|20110511162434|BEU-30|||//5/26/2011 5:19:40 AM
CAD_U|CABEU|GAB2|AIQ|20110511162436|BEU-30|||//5/26/2011 5:19:41 AM
CAD_U|CABEU|GAB2|AIQ|20110511162436|BEU-30|||//5/26/2011 5:19:41 AM
CAD_U|CABEU|GAB2|AIQ|20110511162436|BEU-30|||//5/26/2011 5:19:41 AM
CAD_U|CABEU|GAB3|AIQ|20110511162437|BEU-30|||//5/26/2011 5:19:42 AM
CAD_U|CABEU|GAB3|AIQ|20110511162437|BEU-30|||//5/26/2011 5:19:42 AM
CAD_U|CABEU|GAB3|AIQ|20110511162437|BEU-30|||//5/26/2011 5:19:42 AM
CAD_U|CABEU|GAB4|AIQ|20110511162438|BEU-30|||//5/26/2011 5:19:43 AM
CAD_U|CABEU|GAB4|AIQ|20110511162438|BEU-30|||//5/26/2011 5:19:43 AM
CAD_U|CABEU|GAB4|AIQ|20110511162438|BEU-30|||//5/26/2011 5:19:43 AM
CAD_U|CABEU|GAB5|AIQ|20110511162439|BEU-30|||//5/26/2011 5:19:45 AM
CAD_U|CABEU|GAB5|AIQ|20110511162439|BEU-30|||//5/26/2011 5:19:45 AM
CAD_U|CABEU|GAB5|AIQ|20110511162439|BEU-30|||//5/26/2011 5:19:45 AM
CAD_U|CABEU|GAB6|AIQ|20110511162441|BEU-30|||//5/26/2011 5:19:46 AM
CAD_U|CABEU|GAB6|AIQ|20110511162441|BEU-30|||//5/26/2011 5:19:46 AM
CAD_U|CABEU|GAB6|AIQ|20110511162441|BEU-30|||//5/26/2011 5:19:46 AM
CAD_U|CACDF|T80|AIQ|20110525130924|HAAB|||//5/26/2011 5:19:47 AM
CAD_U|CACDF|T80|AIQ|20110525130924|HAAB|||//5/26/2011 5:19:47 AM
CAD_U|CACDF|T81|AIQ|20110525130929|HAAB|||//5/26/2011 5:19:48 AM
CAD_U|CACDF|T81|AIQ|20110525130929|HAAB|||//5/26/2011 5:19:48 AM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 5:19:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 5:19:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 5:19:49 AM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 5:19:50 AM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 5:19:50 AM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 5:19:50 AM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 5:19:51 AM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 5:19:51 AM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 5:19:51 AM
CAD_U|CASLU|U3444|OFF//5/26/2011 5:30:05 AM
CAD_U|CASLU|U3446|OFF//5/26/2011 5:30:05 AM
CAD_U|CASLU|U3451|OFF//5/26/2011 5:30:06 AM
CAD_U|CASLU|U3453|OFF//5/26/2011 5:30:07 AM
CAD_U|CASLU|U3454|OFF//5/26/2011 5:30:07 AM
CAD_U|CASLU|U3458|OFF//5/26/2011 5:30:08 AM
CAD_U|CASLU|U3482|OFF//5/26/2011 5:30:09 AM
CAD_U|CASLU|U3494|OFF//5/26/2011 5:30:10 AM
CAD_U|CASLU|U3495|OFF//5/26/2011 5:30:10 AM
CAD_U|CASLU|U3438|OFF//5/26/2011 5:30:11 AM
CAD_U|CASLU|U3439|OFF//5/26/2011 5:30:12 AM
CAD_U|CASLU|U3457|OFF//5/26/2011 5:30:12 AM
CAD_U|CASLU|U3483|OFF//5/26/2011 5:30:13 AM
CAD_U|CASLU|U3484|OFF//5/26/2011 5:30:13 AM
CAD_U|CASLU|U3497|OFF//5/26/2011 5:30:15 AM
CAD_U|CASBY|U15|OFF//5/26/2011 5:30:15 AM
CAD_U|CASLC|U62|OFF//5/26/2011 5:30:16 AM
CAD_U|CAPSM|U63|OFF//5/26/2011 5:30:16 AM
CAD_U|CASLU|U3444|OFF//5/26/2011 5:30:38 AM
CAD_U|CASLU|U3446|OFF//5/26/2011 5:30:38 AM
CAD_U|CASLU|U3451|OFF//5/26/2011 5:30:39 AM
CAD_U|CASLU|U3453|OFF//5/26/2011 5:30:40 AM
CAD_U|CASLU|U3454|OFF//5/26/2011 5:30:40 AM
CAD_U|CASLU|U3458|OFF//5/26/2011 5:30:41 AM
CAD_U|CASLU|U3482|OFF//5/26/2011 5:30:42 AM
CAD_U|CASLU|U3494|OFF//5/26/2011 5:30:43 AM
CAD_U|CASLU|U3495|OFF//5/26/2011 5:30:43 AM
CAD_U|CASLU|U3438|OFF//5/26/2011 5:30:44 AM
CAD_U|CASLU|U3439|OFF//5/26/2011 5:30:45 AM
CAD_U|CASLU|U3457|OFF//5/26/2011 5:30:45 AM
CAD_U|CASLU|U3483|OFF//5/26/2011 5:30:46 AM
CAD_U|CASLU|U3484|OFF//5/26/2011 5:30:46 AM
CAD_U|CASLU|U3497|OFF//5/26/2011 5:30:48 AM
CAD_U|CASBY|U15|OFF//5/26/2011 5:30:48 AM
CAD_U|CASLC|U62|OFF//5/26/2011 5:30:49 AM
CAD_U|CAPSM|U63|OFF//5/26/2011 5:30:49 AM
CAD_U|CASLU|JAGUILER|OFF//5/26/2011 5:42:06 AM
CAD_U|CASLU|DJUAREZ|AIQ|20110526054151|A-36C|||//5/26/2011 5:42:27 AM
CAD_U|CASLU|MMOKHTAR|AIQ|20110526054216|A-36C|||//5/26/2011 5:42:53 AM
CAD_U|CASLU|U3444|AIQ|20110526054501|R-8A|||//5/26/2011 5:45:05 AM
CAD_U|CASLU|U3446|AIQ|20110526054502|R-17A|||//5/26/2011 5:45:06 AM
CAD_U|CASLU|U3451|AIQ|20110526054502|B-7A|||//5/26/2011 5:45:06 AM
CAD_U|CASLU|U3453|AIQ|20110526054503|R-17A|||//5/26/2011 5:45:07 AM
CAD_U|CASLU|U3454|AIQ|20110526054504|K-11A|||//5/26/2011 5:45:07 AM
CAD_U|CASLU|U3458|AIQ|20110526054504|A-10B|||//5/26/2011 5:45:08 AM
CAD_U|CASLU|U3482|AIQ|20110526054505|A-10B|||//5/26/2011 5:45:09 AM
CAD_U|CASLU|U3494|AIQ|20110526054506|VNT|||//5/26/2011 5:45:10 AM
CAD_U|CASLU|U3495|AIQ|20110526054507|VNT|||//5/26/2011 5:45:10 AM
CAD_U|CASLU|U3438|AIQ|20110526054507|A-36D|||//5/26/2011 5:45:11 AM
CAD_U|CASLU|U3439|AIQ|20110526054508|VNT|||//5/26/2011 5:45:12 AM
CAD_U|CASLU|U3457|AIQ|20110526054508|R-8B|||//5/26/2011 5:45:12 AM
CAD_U|CASLU|U3483|AIQ|20110526054509|A-10B|||//5/26/2011 5:45:13 AM
CAD_U|CASLU|U3484|AIQ|20110526054510|A-10B|||//5/26/2011 5:45:13 AM
CAD_U|CASLU|U3497|AIQ|20110526054511|VNT|||//5/26/2011 5:45:15 AM
CAD_U|CASBY|U15|AIQ|20110526054512|B-15A|||//5/26/2011 5:45:15 AM
CAD_U|CASLC|U62|AIQ|20110526054512|A-24C|||//5/26/2011 5:45:16 AM
CAD_U|CAPSM|U63|AIQ|20110526054513|A-32L|||//5/26/2011 5:45:16 AM
CAD_U|CASLU|U3444|AIQ|20110526054502|R-8A|||//5/26/2011 5:45:38 AM
CAD_U|CASLU|U3446|AIQ|20110526054502|R-17A|||//5/26/2011 5:45:39 AM
CAD_U|CASLU|U3451|AIQ|20110526054503|B-7A|||//5/26/2011 5:45:39 AM
CAD_U|CASLU|U3453|AIQ|20110526054503|R-17A|||//5/26/2011 5:45:40 AM
CAD_U|CASLU|U3454|AIQ|20110526054504|K-11A|||//5/26/2011 5:45:40 AM
CAD_U|CASLU|U3458|AIQ|20110526054505|A-10B|||//5/26/2011 5:45:41 AM
CAD_U|CASLU|U3482|AIQ|20110526054506|A-10B|||//5/26/2011 5:45:42 AM
CAD_U|CASLU|U3494|AIQ|20110526054507|VNT|||//5/26/2011 5:45:43 AM
CAD_U|CASLU|U3495|AIQ|20110526054507|VNT|||//5/26/2011 5:45:43 AM
CAD_U|CASLU|U3438|AIQ|20110526054508|A-36D|||//5/26/2011 5:45:44 AM
CAD_U|CASLU|U3439|AIQ|20110526054508|VNT|||//5/26/2011 5:45:45 AM
CAD_U|CASLU|U3457|AIQ|20110526054509|R-8B|||//5/26/2011 5:45:45 AM
CAD_U|CASLU|U3483|AIQ|20110526054510|A-10B|||//5/26/2011 5:45:46 AM
CAD_U|CASLU|U3484|AIQ|20110526054510|A-10B|||//5/26/2011 5:45:46 AM
CAD_U|CASLU|U3497|AIQ|20110526054511|VNT|||//5/26/2011 5:45:48 AM
CAD_U|CASBY|U15|AIQ|20110526054512|B-15A|||//5/26/2011 5:45:48 AM
CAD_U|CASLC|U62|AIQ|20110526054513|A-24C|||//5/26/2011 5:45:49 AM
CAD_U|CAPSM|U63|AIQ|20110526054513|A-32L|||//5/26/2011 5:45:49 AM
CAD_U|CASLU|CUE1|AIQ|20110520102737|A-10B|||//5/26/2011 6:00:05 AM
CAD_U|CASLU|CUE2|AIQ|20110520102812|A-10B|||//5/26/2011 6:00:05 AM
CAD_U|CASLU|CUE3|AIQ|20110520102812|A-10B|||//5/26/2011 6:00:06 AM
CAD_U|CASLU|CUE4|AIQ|20110310170105|A-10B|||//5/26/2011 6:00:07 AM
CAD_U|CASLU|CUE5|AIQ|20110310165622|A-10B|||//5/26/2011 6:00:07 AM
CAD_U|CASLU|94STAFF|AIQ|20100802060005|A-10B|||//5/26/2011 6:00:08 AM
CAD_U|CASLU|CUE1|AIQ|20110525120757|A-10B|||//5/26/2011 6:00:38 AM
CAD_U|CASLU|CUE2|AIQ|20110525234258|A-10B|||//5/26/2011 6:00:39 AM
CAD_U|CASLU|CUE3|AIQ|20110525153453|A-10B|||//5/26/2011 6:00:39 AM
CAD_U|CASLU|CUE4|AIQ|20110525234258|A-10B|||//5/26/2011 6:00:40 AM
CAD_U|CASLU|CUE5|AIQ|20110525151953|A-10B|||//5/26/2011 6:00:40 AM
CAD_U|CASLU|94STAFF|AIQ|20100802060005|A-10B|||//5/26/2011 6:00:41 AM
CAD_U|CASLU|NCSSTAFF|AIQ|20100820095113|R-8B|||//5/26/2011 6:00:42 AM
CAD_U|CASLU|D3441|AIQ|20110525163826|K-11A|||//5/26/2011 6:00:43 AM
CAD_U|CASLU|D3440|AIQ|20110524090131|A-36B|||//5/26/2011 6:00:43 AM
CAD_U|CASLU|D3442|AIQ|20110522132842|R-8B|||//5/26/2011 6:00:44 AM
CAD_U|CASLU|DT3440|AIQ|20110108060132|A-36B|||//5/26/2011 6:00:45 AM
CAD_U|CASLU|DT3441|AIQ|20110514143834|K-11A|||//5/26/2011 6:00:45 AM
CAD_U|CASLU|DT3442|AIQ|20100823193719|R-8B|||//5/26/2011 6:00:46 AM
CAD_U|CASLU|B3415|AIQ|20110526060508|A-36E|||//5/26/2011 6:05:44 AM
CAD_U|CASLU|P3425|OFF//5/26/2011 6:07:54 AM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 6:08:41 AM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 6:08:41 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 6:08:42 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 6:08:42 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 6:08:42 AM
CAD_U|CABEU|D4641|AIQ|20110515081356|BEU-30|||//5/26/2011 6:08:43 AM
