CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_U|CASLC|E30|AOR|20150308000002|R-17A|||//3/8/2015 12:00:02 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.876292|35.289142|MDO @ =L(35.289142|| | |633_B_5/633_B_5||-120.878551|35.285974|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:53:19 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.876292|35.289142|MDO @ =L(35.289142|| | |633_B_5/633_B_5||-120.878551|35.285974|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:53:19 AM
CAD_U|CASLU|EMS1|ENR|20150308105319|B-15B|15003304|MED|CASLU2015002321//3/8/2015 10:53:19 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:53:27 AM
CAD_E|CASLC15003306|CASLU2015002323|EMS3CDF/|20150308104255|MED|MEDICAL AID CODE 3|-120.685292|35.240300|1775 CALLE JOAQUIN ||12400 BLK LOS OSOS VALLEY RD| DEAD-END|633_B_5/633_B_5||||E21|Command:SLO DISP;Pri Tactical:CALCORD;Alt Tactical:SLO TAC1;Air-to-Ground:CDF A/G;//3/8/2015 10:54:11 AM
CAD_U|CASLC|E21|ONS|20150308105411|A-22A|15003306|MED|CASLU2015002323//3/8/2015 10:54:11 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.876292|35.289142|MDO @ =L(35.289142|| | |633_B_5/633_B_5||-120.878551|35.285974|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:54:46 AM
CAD_U|CASBY|MR15|IAO|20150308105446|B-15A|15003304|MED|CASLU2015002321//3/8/2015 10:54:46 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.876292|35.289142|MDO @ =L(35.289142|| | |633_B_5/633_B_5||-120.878551|35.285974|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:55:27 AM
CAD_U|CASLU|E3483|ONS|20150308105527|B-7A|15003304|MED|CASLU2015002321//3/8/2015 10:55:27 AM
CAD_U|CASLU|B3414|AOR|20150308105550|A-36I|||//3/8/2015 10:55:50 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:56:05 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:56:06 AM
CAD_U|CASLU|B3412|ONS|20150308105626|E-19C|15003305|MRECLF|CASLU2015002322//3/8/2015 10:56:26 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.876292|35.289142|MDO @ =L(35.289142|| | |633_B_5/633_B_5||-120.878551|35.285974|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 10:59:18 AM
CAD_U|CAPSM|R64|ENR|20150308103957|A-32M|15003305|MRECLF|CASLU2015002322//3/8/2015 10:59:58 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.876292|35.289142|MDO @ =L(35.289142|| | |633_B_5/633_B_5||-120.878551|35.285974|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:00:32 AM
CAD_U|CASLU|EMS1|ONS|20150308110032|B-15B|15003304|MED|CASLU2015002321//3/8/2015 11:00:32 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.865470|35.262923|=L(35.262923|| | |633_B_5/633_B_5||-120.867794|35.264130|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:01:05 AM
CAD_U|CACHP|C70|ACK|20150308104517|R-8C|15003304|MED|CASLU2015002321//3/8/2015 11:01:05 AM
CAD_U|CASLU|E3483|ONS|20150308105527|B-7A|15003304|MED|CASLU2015002321//3/8/2015 11:01:05 AM
CAD_U|CASLU|EMS1|ONS|20150308110032|B-15B|15003304|MED|CASLU2015002321//3/8/2015 11:01:05 AM
CAD_U|CASBY|MR15|IAO|20150308105446|B-15A|15003304|MED|CASLU2015002321//3/8/2015 11:01:05 AM
CAD_U|CASLU|E3462|ENR|20150308104104|R-17A|15003305|MRECLF|CASLU2015002322//3/8/2015 11:01:05 AM
CAD_U|CAPRF|USAR14|ENR|20150308104113|R-14B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:01:17 AM
CAD_U|CAMRB|USAR16|ENR|20150308104123|B-11C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:01:23 AM
CAD_U|CASLC|E30|AIQ|20150308042601|R-17A|||//3/8/2015 11:02:45 AM
CAD_U|CASLC|E62|ONS|20150308104259|A-24C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:03:00 AM
CAD_U|CASLC|USAR20|ONS|20150308110310|A-36A|15003305|MRECLF|CASLU2015002322//3/8/2015 11:03:10 AM
CAD_U|CASLU|B3414|AIQ|20150308110313|A-36I|||//3/8/2015 11:03:14 AM
CAD_U|CASLU|B3414|AOR|20150308110321|A-36I|||//3/8/2015 11:03:22 AM
CAD_E|CASLC15003304|CASLU2015002321|EMS3CDF/|20150308102613|MED|MEDICAL AID CODE 3|-120.865470|35.262923|=L(35.262923|| | |633_B_5/633_B_5||-120.867794|35.264130|MR15,E3483,C70,EMS1|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:04:15 AM
CAD_U|CAMRB|USAR15|ONS|20150308110456|B-11C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:04:56 AM
CAD_U|CAMRB|USAR16|ONS|20150308110458|B-11C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:04:58 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|OOA|OTH, ASSIST|-120.727177|35.320794|0 NIPOMO REGIONAL PARK||POMEROY RD|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:05:23 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|OOA|OTH, ASSIST|-120.727177|35.320794|0 NIPOMO REGIONAL PARK||POMEROY RD|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:05:23 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|OOA|OTH, ASSIST|-120.727177|35.320794|0 NIPOMO REGIONAL PARK||POMEROY RD|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:05:24 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|OOA|OTH, ASSIST|-120.727177|35.320794|0 NIPOMO REGIONAL PARK||POMEROY RD|W TEFFT ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 11:05:25 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:05:35 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:05:35 AM
CAD_E|CASLC15003307|CASLU|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:05:36 AM
CAD_E|CASLC15003307|CASLU2015002324|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:05:45 AM
CAD_E|CASLC15003307|CASLU2015002324|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:05:45 AM
CAD_U|CASLC|ME20|DSP|20150308110544|E-19B|15003307|MED|CASLU2015002324//3/8/2015 11:05:45 AM
CAD_U|CAPSM|E63|ONS|20150308104638|A-32L|15003305|MRECLF|CASLU2015002322//3/8/2015 11:06:39 AM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 11:07:10 AM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 11:07:10 AM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 11:07:10 AM
CAD_E|CASLC15003307|CASLU2015002324|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:07:15 AM
CAD_U|CASLC|ME20|ACK|20150308110714|E-19B|15003307|MED|CASLU2015002324//3/8/2015 11:07:15 AM
CAD_E|CASLC15003307|CASLU2015002324|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:07:18 AM
CAD_U|CASLC|ME20|ENR|20150308110718|E-19B|15003307|MED|CASLU2015002324//3/8/2015 11:07:18 AM
CAD_U|CASLC|ME20|ENR|20150308110718|E-19B|15003307|MED|CASLU2015002324//3/8/2015 11:07:18 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:09:10 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:09:51 AM
CAD_U|CAPRF|USAR14|ONS|20150308110951|R-14B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:09:51 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:10:03 AM
CAD_U|CAPSM|R64|ONS|20150308104000|A-32M|15003305|MRECLF|CASLU2015002322//3/8/2015 11:10:03 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:10:06 AM
CAD_U|CAPSM|R64|ONS|20150308104000|A-32M|15003305|MRECLF|CASLU2015002322//3/8/2015 11:10:06 AM
CAD_E|CASLC15003307|CASLU2015002324|EMS3CDF/|20150308110519|MED|MEDICAL AID CODE 3|-120.500326|35.033943|NIPOMO REGIONAL PARK @ 255 POMEROY RD ||899 BLK JUNIPER ST|900 BLK CAMINO CABALLO|633_B_5/633_B_5||||ME20|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:10:42 AM
CAD_U|CASLC|ME20|ONS|20150308111041|E-19B|15003307|MED|CASLU2015002324//3/8/2015 11:10:42 AM
CAD_U|CASLC|E21|ONS|20150308105411|A-22A|15003306|MED|CASLU2015002323//3/8/2015 11:14:16 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:14:25 AM
CAD_U|CASLU|E3462|ONS|20150308111425|R-17A|15003305|MRECLF|CASLU2015002322//3/8/2015 11:14:25 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:14:27 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:14:49 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:14:49 AM
CAD_U|CAPSL|PSL|DSP|20150308105300|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:14:49 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:14:52 AM
CAD_U|CAPSL|PSL|DSP|20150308105300|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:14:52 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:14:59 AM
CAD_U|CAPSL|PSL|ENR|20150308105400|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:14:59 AM
CAD_U|CAPSL|PSL|ENR|20150308105400|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:15:00 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:15:04 AM
CAD_U|CAPSL|PSL|ENR|20150308105400|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:15:04 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:15:06 AM
CAD_U|CAPSL|PSL|IAO|20150308111505|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:15:06 AM
CAD_U|CASLU|E3483|ONS|20150308105527|B-7A|15003304|MED|CASLU2015002321//3/8/2015 11:15:29 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:16:30 AM
CAD_U|CASLU|B3412|ONS|20150308105626|E-19C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:16:30 AM
CAD_U|CACHP|C70|ONS|20150308111754|R-8C|15003304|MED|CASLU2015002321//3/8/2015 11:17:54 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:20:17 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:20:29 AM
CAD_U|CASLU|EMS1|ONS|20150308110032|B-15B|15003304|MED|CASLU2015002321//3/8/2015 11:20:33 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:22:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:22:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:22:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:22:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:22:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:22:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:23:11 AM
CAD_U|CASLC|USAR20|ONS|20150308110310|A-36A|15003305|MRECLF|CASLU2015002322//3/8/2015 11:23:11 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:23:46 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:24:49 AM
CAD_U|CAPSL|PSL|ONS|20150308112449|A-24B|15003305|MRECLF|CASLU2015002322//3/8/2015 11:24:49 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:25:01 AM
CAD_U|CAMRB|USAR15|ONS|20150308110456|B-11C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:25:01 AM
CAD_E|CASLC15003305|CASLU2015002322|EMS3CDF/|20150308103510|MRECLF|MED, CLIFF RESCUE|-120.717618|35.174324|PIRATES COVE @ =L(35.174324|| | |633_B_5/633_B_5||-120.719109|35.176302|B3412,E62,E63,R64,E3462,USAR14,USAR16,USAR20,USAR15,PSL|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 11:25:01 AM
CAD_U|CAMRB|USAR16|ONS|20150308110458|B-11C|15003305|MRECLF|CASLU2015002322//3/8/2015 11:25:01 AM
